-180.984, -76.688, 16.759, 26.350,  0.000,  0.953, 17.223
-180.980, -77.249, 16.815, 26.383,  0.000,  0.954, 17.279
-180.977, -77.810, 16.871, 26.416,  0.000,  0.954, 17.335
-180.973, -78.374, 16.928, 26.449,  0.000,  0.955, 17.391
-180.970, -78.940, 16.984, 26.482,  0.000,  0.956, 17.448
-180.966, -79.508, 17.041, 26.515,  0.000,  0.957, 17.505
-180.962, -80.077, 17.098, 26.548,  0.000,  0.957, 17.562
-180.959, -80.648, 17.156, 26.581,  0.000,  0.957, 17.618
-180.955, -81.222, 17.213, 26.614,  0.000,  0.958, 17.676
-180.951, -81.797, 17.271, 26.647,  0.000,  0.959, 17.734
-180.947, -82.374, 17.328, 26.680,  0.000,  0.960, 17.791
-180.944, -82.953, 17.386, 26.713,  0.000,  0.961, 17.850
-180.940, -83.534, 17.444, 26.746,  0.000,  0.962, 17.908
-180.936, -84.117, 17.503, 26.779,  0.000,  0.962, 17.966
-180.932, -84.702, 17.561, 26.812,  0.000,  0.963, 18.025
-180.928, -85.289, 17.620, 26.845,  0.000,  0.964, 18.083
-180.924, -85.878, 17.679, 26.878,  0.000,  0.964, 18.142
-180.920, -86.469, 17.738, 26.911,  0.000,  0.962, 18.198
-180.916, -87.061, 17.798, 26.944,  0.000,  0.904, 18.199
-180.912, -87.656, 17.856, 26.977,  0.000,  0.837, 18.190
-180.908, -88.253, 17.911, 27.010,  0.000,  0.752, 18.160
-180.904, -88.851, 17.960, 27.043,  0.000,  0.674, 18.130
-180.900, -89.451, 17.997, 27.076,  0.000,  0.607, 18.100
-180.896, -90.051, 18.020, 27.109,  0.000,  0.554, 18.070
-180.892, -90.651, 18.026, 27.142,  0.000,  0.518, 18.039
-180.888, -91.251, 18.013, 27.175,  0.000,  0.501, 18.009
-180.883, -91.851, 17.980, 27.208,  0.000,  0.504, 17.979
-180.879, -92.448, 17.930, 27.241,  0.000,  0.524, 17.950
-180.875, -93.043, 17.864, 27.274,  0.000,  0.560, 17.920
-180.871, -93.636, 17.787, 27.307,  0.000,  0.608, 17.890
-180.867, -94.226, 17.699, 27.340,  0.000,  0.666, 17.861
-180.862, -94.812, 17.606, 27.373,  0.000,  0.730, 17.831
-180.858, -95.396, 17.511, 27.406,  0.000,  0.798, 17.802
-180.854, -95.977, 17.415, 27.439,  0.000,  0.864, 17.773
-180.850, -96.554, 17.324, 27.472,  0.000,  0.927, 17.744
-180.846, -97.129, 17.240, 27.505,  0.000,  0.984, 17.716
-180.841, -97.701, 17.165, 27.538,  0.000,  1.000, 17.687
-180.837, -98.271, 17.101, 27.571,  0.000,  1.000, 17.659
-180.833, -98.840, 17.049, 27.604,  0.000,  1.000, 17.630
-180.828, -99.407, 17.008, 27.637,  0.000,  1.000, 17.602
-180.824, -99.974, 16.978, 27.670,  0.000,  1.000, 17.574
-180.820, -100.539, 16.957, 27.703,  0.000,  1.000, 17.545
-180.815, -101.104, 16.945, 27.736,  0.000,  1.000, 17.517
-180.811, -101.669, 16.941, 27.769,  0.000,  1.000, 17.489
-180.806, -102.235, 16.946, 27.802,  0.000,  1.000, 17.461
-180.802, -102.800, 16.957, 27.835,  0.000,  0.992, 17.432
-180.797, -103.366, 16.974, 27.868,  0.000,  0.947, 17.404
-180.793, -103.933, 16.996, 27.901,  0.000,  0.898, 17.375
-180.788, -104.501, 17.020, 27.934,  0.000,  0.846, 17.347
-180.783, -105.069, 17.043, 27.967,  0.000,  0.795, 17.319
-180.779, -105.638, 17.062, 28.000,  0.000,  0.748, 17.290
-180.774, -106.207, 17.075, 28.033,  0.000,  0.707, 17.262
-180.769, -106.776, 17.079, 28.066,  0.000,  0.675, 17.234
-180.765, -107.346, 17.073, 28.099,  0.000,  0.652, 17.205
-180.760, -107.914, 17.057, 28.132,  0.000,  0.640, 17.177
-180.755, -108.482, 17.030, 28.165,  0.000,  0.639, 17.148
-180.751, -109.049, 16.992, 28.198,  0.000,  0.649, 17.120
-180.746, -109.614, 16.945, 28.231,  0.000,  0.668, 17.092
-180.741, -110.177, 16.891, 28.264,  0.000,  0.695, 17.064
-180.736, -110.738, 16.830, 28.297,  0.000,  0.727, 17.036
-180.732, -111.297, 16.766, 28.330,  0.000,  0.764, 17.008
-180.727, -111.854, 16.700, 28.363,  0.000,  0.802, 16.980
-180.722, -112.408, 16.635, 28.396,  0.000,  0.840, 16.952
-180.718, -112.961, 16.572, 28.429,  0.000,  0.876, 16.924
-180.713, -113.511, 16.513, 28.462,  0.000,  0.908, 16.897
-180.708, -114.060, 16.459, 28.495,  0.000,  0.935, 16.869
-180.703, -114.608, 16.413, 28.528,  0.000,  0.955, 16.842
-180.699, -115.154, 16.375, 28.561,  0.000,  0.967, 16.815
-180.694, -115.699, 16.344, 28.594,  0.000,  0.971, 16.788
-180.689, -116.243, 16.323, 28.627,  0.000,  0.966, 16.760
-180.684, -116.787, 16.309, 28.660,  0.000,  0.953, 16.733
-180.680, -117.331, 16.302, 28.693,  0.000,  0.934, 16.706
-180.675, -117.874, 16.300, 28.726,  0.000,  0.909, 16.679
-180.670, -118.418, 16.302, 28.759,  0.000,  0.879, 16.651
-180.665, -118.962, 16.307, 28.792,  0.000,  0.849, 16.624
-180.660, -119.506, 16.311, 28.825,  0.000,  0.817, 16.597
-180.656, -120.050, 16.314, 28.858,  0.000,  0.788, 16.570
-180.651, -120.594, 16.314, 28.891,  0.000,  0.761, 16.543
-180.646, -121.138, 16.309, 28.924,  0.000,  0.739, 16.516
-180.641, -121.681, 16.298, 28.957,  0.000,  0.723, 16.488
-180.636, -122.224, 16.281, 28.990,  0.000,  0.713, 16.461
-180.631, -122.766, 16.258, 29.023,  0.000,  0.710, 16.434
-180.626, -123.307, 16.228, 29.056,  0.000,  0.713, 16.407
-180.622, -123.847, 16.193, 29.089,  0.000,  0.721, 16.380
-180.617, -124.386, 16.153, 29.122,  0.000,  0.735, 16.353
-180.612, -124.923, 16.108, 29.155,  0.000,  0.753, 16.326
-180.607, -125.458, 16.061, 29.188,  0.000,  0.774, 16.300
-180.602, -125.992, 16.013, 29.221,  0.000,  0.796, 16.273
-180.597, -126.524, 15.964, 29.254,  0.000,  0.819, 16.246
-180.592, -127.055, 15.916, 29.287,  0.000,  0.840, 16.219
-180.588, -127.584, 15.871, 29.320,  0.000,  0.860, 16.193
-180.583, -128.112, 15.828, 29.353,  0.000,  0.876, 16.167
-180.578, -128.639, 15.790, 29.386,  0.000,  0.889, 16.141
-180.573, -129.164, 15.756, 29.419,  0.000,  0.897, 16.114
-180.568, -129.688, 15.727, 29.452,  0.000,  0.901, 16.088
-180.563, -130.212, 15.702, 29.485,  0.000,  0.899, 16.062
-180.558, -130.735, 15.683, 29.518,  0.000,  0.894, 16.036
-180.554, -131.258, 15.667, 29.551,  0.000,  0.883, 16.009
-180.549, -131.780, 15.655, 29.584,  0.000,  0.870, 15.983
-180.544, -132.301, 15.646, 29.617,  0.000,  0.854, 15.957
-180.539, -132.823, 15.638, 29.650,  0.000,  0.836, 15.931
-180.534, -133.344, 15.630, 29.683,  0.000,  0.818, 15.905
-180.529, -133.865, 15.622, 29.716,  0.000,  0.801, 15.879
-180.524, -134.386, 15.612, 29.749,  0.000,  0.785, 15.853
-180.519, -134.906, 15.600, 29.782,  0.000,  0.772, 15.827
-180.514, -135.426, 15.585, 29.815,  0.000,  0.761, 15.801
-180.509, -135.945, 15.566, 29.848,  0.000,  0.755, 15.775
-180.505, -136.463, 15.544, 29.881,  0.000,  0.751, 15.749
-180.500, -136.980, 15.518, 29.914,  0.000,  0.751, 15.723
-180.495, -137.497, 15.488, 29.947,  0.000,  0.756, 15.698
-180.490, -138.012, 15.456, 29.980,  0.000,  0.762, 15.672
-180.485, -138.526, 15.421, 30.013,  0.000,  0.772, 15.646
-180.480, -139.039, 15.385, 30.046,  0.000,  0.783, 15.620
-180.475, -139.551, 15.347, 30.079,  0.000,  0.795, 15.595
-180.470, -140.062, 15.310, 30.112,  0.000,  0.808, 15.570
-180.465, -140.571, 15.272, 30.145,  0.000,  0.820, 15.544
-180.460, -141.079, 15.236, 30.178,  0.000,  0.831, 15.519
-180.455, -141.586, 15.202, 30.211,  0.000,  0.841, 15.493
-180.450, -142.092, 15.170, 30.244,  0.000,  0.848, 15.468
-180.445, -142.596, 15.140, 30.277,  0.000,  0.853, 15.442
-180.440, -143.100, 15.113, 30.310,  0.000,  0.856, 15.418
-180.435, -143.604, 15.089, 30.343,  0.000,  0.855, 15.392
-180.430, -144.106, 15.067, 30.376,  0.000,  0.852, 15.367
-180.425, -144.608, 15.048, 30.409,  0.000,  0.847, 15.342
-180.420, -145.109, 15.030, 30.442,  0.000,  0.840, 15.317
-180.415, -145.610, 15.014, 30.475,  0.000,  0.831, 15.292
-180.410, -146.110, 14.999, 30.508,  0.000,  0.821, 15.267
-180.405, -146.610, 14.985, 30.541,  0.000,  0.811, 15.242
-180.400, -147.109, 14.970, 30.574,  0.000,  0.802, 15.217
-180.395, -147.607, 14.954, 30.607,  0.000,  0.793, 15.192
-180.390, -148.106, 14.938, 30.640,  0.000,  0.785, 15.167
-180.385, -148.603, 14.919, 30.673,  0.000,  0.779, 15.143
-180.380, -149.100, 14.899, 30.706,  0.000,  0.775, 15.117
-180.374, -149.596, 14.877, 30.739,  0.000,  0.773, 15.093
-180.369, -150.091, 14.853, 30.772,  0.000,  0.772, 15.068
-180.364, -150.586, 14.827, 30.805,  0.000,  0.774, 15.043
-180.359, -151.079, 14.799, 30.838,  0.000,  0.777, 15.019
-180.354, -151.571, 14.770, 30.871,  0.000,  0.782, 14.994
-180.349, -152.063, 14.740, 30.904,  0.000,  0.787, 14.969
-180.344, -152.553, 14.710, 30.937,  0.000,  0.794, 14.945
-180.338, -153.043, 14.679, 30.970,  0.000,  0.801, 14.921
-180.333, -153.531, 14.648, 31.003,  0.000,  0.807, 14.896
-180.328, -154.019, 14.618, 31.036,  0.000,  0.813, 14.871
-180.323, -154.505, 14.589, 31.069,  0.000,  0.818, 14.847
-180.318, -154.991, 14.562, 31.102,  0.000,  0.822, 14.823
-180.312, -155.476, 14.535, 31.135,  0.000,  0.825, 14.799
-180.307, -155.959, 14.510, 31.168,  0.000,  0.826, 14.775
-180.302, -156.442, 14.486, 31.201,  0.000,  0.826, 14.750
-180.296, -156.925, 14.464, 31.234,  0.000,  0.825, 14.726
-180.291, -157.406, 14.443, 31.267,  0.000,  0.822, 14.702
-180.286, -157.887, 14.424, 31.300,  0.000,  0.818, 14.678
-180.281, -158.368, 14.405, 31.333,  0.000,  0.813, 14.654
-180.275, -158.847, 14.386, 31.366,  0.000,  0.808, 14.630
-180.270, -159.327, 14.368, 31.399,  0.000,  0.803, 14.606
-180.264, -159.805, 14.350, 31.432,  0.000,  0.798, 14.582
-180.259, -160.283, 14.331, 31.465,  0.000,  0.793, 14.558
-180.254, -160.760, 14.312, 31.498,  0.000,  0.789, 14.535
-180.248, -161.237, 14.292, 31.531,  0.000,  0.785, 14.511
-180.243, -161.713, 14.271, 31.564,  0.000,  0.782, 14.487
-180.237, -162.188, 14.249, 31.597,  0.000,  0.781, 14.463
-180.232, -162.662, 14.226, 31.630,  0.000,  0.781, 14.440
-180.226, -163.136, 14.202, 31.663,  0.000,  0.781, 14.416
-180.221, -163.608, 14.178, 31.696,  0.000,  0.783, 14.392
-180.215, -164.080, 14.152, 31.729,  0.000,  0.785, 14.369
-180.209, -164.551, 14.126, 31.762,  0.000,  0.787, 14.345
-180.204, -165.021, 14.100, 31.795,  0.000,  0.791, 14.321
-180.198, -165.491, 14.073, 31.828,  0.000,  0.794, 14.298
-180.193, -165.959, 14.047, 31.861,  0.000,  0.797, 14.275
-180.187, -166.427, 14.021, 31.894,  0.000,  0.800, 14.251
-180.181, -166.893, 13.996, 31.927,  0.000,  0.803, 14.228
-180.176, -167.359, 13.971, 31.960,  0.000,  0.805, 14.205
-180.170, -167.824, 13.947, 31.993,  0.000,  0.806, 14.181
-180.164, -168.288, 13.923, 32.026,  0.000,  0.806, 14.158
-180.158, -168.752, 13.901, 32.059,  0.000,  0.806, 14.135
-180.153, -169.215, 13.879, 32.092,  0.000,  0.806, 14.112
-180.147, -169.677, 13.858, 32.125,  0.000,  0.804, 14.089
-180.141, -170.138, 13.837, 32.158,  0.001,  0.802, 14.066
-180.135, -170.599, 13.817, 32.191,  0.001,  0.799, 14.043
-180.129, -171.059, 13.797, 32.224,  0.001,  0.797, 14.020
-180.123, -171.518, 13.777, 32.257,  0.001,  0.794, 13.997
-180.117, -171.977, 13.758, 32.290,  0.001,  0.791, 13.974
-180.111, -172.435, 13.738, 32.323,  0.001,  0.788, 13.951
-180.105, -172.893, 13.717, 32.356,  0.001,  0.786, 13.928
-180.099, -173.349, 13.697, 32.389,  0.001,  0.784, 13.905
-180.093, -173.805, 13.676, 32.422,  0.001,  0.783, 13.882
-180.087, -174.261, 13.654, 32.455,  0.001,  0.782, 13.859
-180.080, -174.715, 13.632, 32.488,  0.001,  0.781, 13.837
-180.074, -175.169, 13.610, 32.521,  0.001,  0.781, 13.814
-180.068, -175.622, 13.587, 32.554,  0.001,  0.782, 13.792
-180.061, -176.074, 13.564, 32.587,  0.001,  0.783, 13.769
-180.055, -176.526, 13.540, 32.620,  0.002,  0.784, 13.747
-180.048, -176.976, 13.517, 32.653,  0.002,  0.786, 13.724
-180.042, -177.426, 13.493, 32.686,  0.003,  0.787, 13.701
-180.035, -177.875, 13.470, 32.719,  0.003,  0.788, 13.679
-180.028, -178.324, 13.446, 32.752,  0.003,  0.790, 13.657
-180.021, -178.771, 13.423, 32.785,  0.004,  0.791, 13.634
-180.014, -179.218, 13.400, 32.818,  0.004,  0.792, 13.612
-180.006, -179.664, 13.378, 32.851,  0.005,  0.792, 13.589
-179.998, -180.110, 13.356, 32.884,  0.005,  0.792, 13.567
-179.990, -180.554, 13.334, 32.917,  0.006,  0.792, 13.545
-179.982, -180.998, 13.313, 32.950,  0.006,  0.791, 13.523
-179.973, -181.441, 13.292, 32.983,  0.008,  0.790, 13.501
-179.964, -181.884, 13.272, 33.016,  0.008,  0.789, 13.478
-179.954, -182.325, 13.251, 33.049,  0.008,  0.788, 13.457
-179.944, -182.767, 13.231, 33.082,  0.009,  0.786, 13.434
-179.933, -183.207, 13.211, 33.115,  0.009,  0.785, 13.412
-179.922, -183.647, 13.191, 33.148,  0.011,  0.783, 13.390
-179.910, -184.086, 13.170, 33.181,  0.011,  0.782, 13.368
-179.897, -184.524, 13.150, 33.214,  0.012,  0.781, 13.346
-179.884, -184.962, 13.129, 33.247,  0.012,  0.779, 13.324
-179.870, -185.399, 13.109, 33.280,  0.013,  0.779, 13.303
-179.855, -185.835, 13.088, 33.313,  0.014,  0.778, 13.281
-179.840, -186.270, 13.067, 33.346,  0.014,  0.778, 13.259
-179.823, -186.705, 13.045, 33.379,  0.015,  0.778, 13.237
-179.806, -187.139, 13.024, 33.412,  0.016,  0.778, 13.216
-179.787, -187.572, 13.002, 33.445,  0.017,  0.778, 13.194
-179.768, -188.004, 12.980, 33.478,  0.017,  0.779, 13.172
-179.748, -188.436, 12.959, 33.511,  0.017,  0.779, 13.151
-179.726, -188.867, 12.937, 33.544,  0.018,  0.780, 13.129
-179.704, -189.297, 12.915, 33.577,  0.019,  0.780, 13.108
-179.680, -189.726, 12.893, 33.610,  0.020,  0.781, 13.086
-179.655, -190.155, 12.872, 33.643,  0.020,  0.781, 13.065
-179.629, -190.582, 12.851, 33.676,  0.020,  0.781, 13.044
-179.602, -191.009, 12.830, 33.709,  0.021,  0.781, 13.022
-179.574, -191.435, 12.809, 33.742,  0.021,  0.781, 13.001
-179.544, -191.861, 12.788, 33.775,  0.022,  0.781, 12.980
-179.513, -192.285, 12.768, 33.808,  0.023,  0.780, 12.958
-179.481, -192.709, 12.747, 33.841,  0.023,  0.780, 12.937
-179.447, -193.132, 12.727, 33.874,  0.023,  0.779, 12.916
-179.412, -193.554, 12.707, 33.907,  0.024,  0.778, 12.894
-179.375, -193.976, 12.687, 33.940,  0.024,  0.777, 12.873
-179.337, -194.396, 12.667, 33.973,  0.025,  0.776, 12.852
-179.298, -194.816, 12.647, 34.006,  0.025,  0.776, 12.831
-179.257, -195.235, 12.627, 34.039,  0.025,  0.774, 12.810
-179.214, -195.654, 12.608, 34.072,  0.026,  0.774, 12.789
-179.170, -196.071, 12.587, 34.105,  0.026,  0.773, 12.768
-179.125, -196.488, 12.567, 34.138,  0.027,  0.830, 12.804
-179.078, -196.903, 12.548, 34.171,  0.027,  0.891, 12.846
-179.029, -197.318, 12.533, 34.204,  0.027,  0.950, 12.888
-178.979, -197.733, 12.524, 34.237,  0.028,  1.000, 12.930
-178.927, -198.147, 12.526, 34.270,  0.028,  1.000, 12.973
-178.874, -198.562, 12.538, 34.303,  0.029,  1.000, 13.015
-178.818, -198.976, 12.559, 34.336,  0.029,  1.000, 13.058
-178.761, -199.392, 12.588, 34.369,  0.029,  1.000, 13.100
-178.702, -199.809, 12.625, 34.402,  0.030,  1.000, 13.142
-178.641, -200.227, 12.667, 34.435,  0.030,  1.000, 13.185
-178.577, -200.646, 12.716, 34.468,  0.031,  1.000, 13.228
-178.512, -201.066, 12.769, 34.501,  0.031,  1.000, 13.271
-178.444, -201.488, 12.827, 34.534,  0.031,  1.000, 13.314
-178.375, -201.912, 12.889, 34.567,  0.032,  1.000, 13.357
-178.303, -202.337, 12.955, 34.600,  0.032,  1.000, 13.401
-178.228, -202.765, 13.024, 34.633,  0.032,  1.000, 13.444
-178.152, -203.194, 13.095, 34.666,  0.033,  0.998, 13.488
-178.072, -203.626, 13.170, 34.699,  0.033,  0.968, 13.532
-177.991, -204.059, 13.246, 34.732,  0.034,  0.937, 13.577
-177.906, -204.495, 13.322, 34.765,  0.034,  0.906, 13.621
-177.819, -204.932, 13.397, 34.798,  0.034,  0.876, 13.665
-177.730, -205.372, 13.469, 34.831,  0.035,  0.850, 13.711
-177.637, -205.813, 13.537, 34.864,  0.035,  0.827, 13.756
-177.542, -206.256, 13.600, 34.897,  0.035,  0.809, 13.800
-177.445, -206.700, 13.657, 34.930,  0.035,  0.797, 13.846
-177.344, -207.145, 13.708, 34.963,  0.036,  0.792, 13.891
-177.241, -207.591, 13.753, 34.996,  0.036,  0.793, 13.937
-177.135, -208.038, 13.793, 35.029,  0.037,  0.800, 13.983
-177.027, -208.485, 13.826, 35.062,  0.037,  0.813, 14.029
-176.915, -208.933, 13.855, 35.095,  0.037,  0.829, 14.074
-176.801, -209.381, 13.881, 35.128,  0.038,  0.850, 14.120
-176.684, -209.829, 13.904, 35.161,  0.038,  0.873, 14.166
-176.565, -210.277, 13.927, 35.194,  0.039,  0.897, 14.212
-176.442, -210.725, 13.949, 35.227,  0.038,  0.921, 14.258
-176.317, -211.173, 13.974, 35.260,  0.039,  0.943, 14.304
-176.189, -211.621, 14.001, 35.293,  0.038,  0.963, 14.351
-176.057, -212.069, 14.031, 35.326,  0.039,  0.979, 14.397
-175.923, -212.518, 14.066, 35.359,  0.039,  0.992, 14.443
-175.786, -212.967, 14.105, 35.392,  0.039,  0.999, 14.489
-175.645, -213.417, 14.149, 35.425,  0.039,  1.000, 14.536
-175.501, -213.867, 14.197, 35.458,  0.039,  1.000, 14.583
-175.354, -214.318, 14.250, 35.491,  0.038,  0.997, 14.630
-175.204, -214.770, 14.306, 35.524,  0.039,  0.990, 14.678
-175.050, -215.223, 14.365, 35.557,  0.040,  0.978, 14.725
-174.893, -215.677, 14.426, 35.590,  0.039,  0.965, 14.773
-174.732, -216.132, 14.490, 35.623,  0.039,  0.949, 14.820
-174.567, -216.588, 14.553, 35.656,  0.038,  0.935, 14.868
-174.400, -217.044, 14.617, 35.689,  0.039,  0.919, 14.916
-174.228, -217.502, 14.680, 35.722,  0.038,  0.905, 14.965
-174.053, -217.961, 14.742, 35.755,  0.038,  0.893, 15.014
-173.874, -218.420, 14.801, 35.788,  0.037,  0.882, 15.062
-173.692, -218.880, 14.858, 35.821,  0.038,  0.874, 15.111
-173.507, -219.340, 14.913, 35.854,  0.036,  0.870, 15.161
-173.318, -219.801, 14.964, 35.887,  0.037,  0.868, 15.210
-173.125, -220.263, 15.012, 35.920,  0.036,  0.870, 15.259
-172.929, -220.724, 15.058, 35.953,  0.037,  0.875, 15.309
-172.730, -221.186, 15.101, 35.986,  0.035,  0.882, 15.359
-172.528, -221.647, 15.142, 36.019,  0.036,  0.891, 15.408
-172.322, -222.109, 15.181, 36.052,  0.034,  0.903, 15.459
-172.113, -222.570, 15.219, 36.085,  0.035,  0.915, 15.509
-171.900, -223.032, 15.258, 36.118,  0.034,  0.928, 15.559
-171.684, -223.493, 15.296, 36.151,  0.034,  0.940, 15.610
-171.465, -223.954, 15.336, 36.184,  0.033,  0.952, 15.660
-171.243, -224.416, 15.377, 36.217,  0.033,  0.962, 15.711
-171.018, -224.877, 15.419, 36.250,  0.032,  0.970, 15.762
-170.789, -225.338, 15.465, 36.283,  0.032,  0.977, 15.813
-170.557, -225.799, 15.512, 36.316,  0.031,  0.982, 15.865
-170.321, -226.261, 15.562, 36.349,  0.031,  0.983, 15.915
-170.082, -226.723, 15.615, 36.382,  0.030,  0.983, 15.967
-169.840, -227.185, 15.670, 36.415,  0.030,  0.980, 16.019
-169.595, -227.648, 15.727, 36.448,  0.028,  0.977, 16.072
-169.346, -228.111, 15.785, 36.481,  0.029,  0.971, 16.124
-169.093, -228.574, 15.845, 36.514,  0.027,  0.964, 16.177
-168.838, -229.038, 15.907, 36.547,  0.028,  0.955, 16.229
-168.579, -229.502, 15.968, 36.580,  0.026,  0.947, 16.282
-168.317, -229.967, 16.030, 36.613,  0.027,  0.938, 16.334
-168.051, -230.433, 16.091, 36.646,  0.025,  0.931, 16.388
-167.782, -230.899, 16.152, 36.679,  0.025,  0.925, 16.441
-167.510, -231.365, 16.211, 36.712,  0.024,  0.919, 16.495
-167.235, -231.832, 16.270, 36.745,  0.022,  0.915, 16.549
-166.958, -232.299, 16.327, 36.778,  0.022,  0.912, 16.602
-166.677, -232.767, 16.382, 36.811,  0.021,  0.912, 16.657
-166.393, -233.235, 16.436, 36.844,  0.021,  0.914, 16.712
-166.106, -233.703, 16.488, 36.877,  0.019,  0.917, 16.767
-165.817, -234.171, 16.539, 36.910,  0.020,  0.921, 16.821
-165.525, -234.640, 16.589, 36.943,  0.018,  0.926, 16.876
-165.230, -235.109, 16.638, 36.976,  0.019,  0.933, 16.932
-164.933, -235.579, 16.686, 37.009,  0.017,  0.940, 16.986
-164.633, -236.049, 16.735, 37.042,  0.017,  0.947, 17.042
-164.330, -236.519, 16.784, 37.075,  0.015,  0.955, 17.098
-164.025, -236.989, 16.833, 37.108,  0.014,  0.963, 17.154
-163.718, -237.460, 16.883, 37.141,  0.014,  0.968, 17.209
-163.409, -237.932, 16.934, 37.174,  0.013,  0.974, 17.266
-163.097, -238.404, 16.987, 37.207,  0.013,  0.978, 17.322
-162.783, -238.876, 17.041, 37.240,  0.011,  0.981, 17.379
-162.466, -239.350, 17.097, 37.273,  0.012,  0.983, 17.436
-162.148, -239.824, 17.154, 37.306,  0.010,  0.983, 17.493
-161.827, -240.299, 17.213, 37.339,  0.010,  0.982, 17.550
-161.503, -240.775, 17.273, 37.372,  0.009,  0.980, 17.607
-161.178, -241.252, 17.334, 37.405,  0.007,  0.977, 17.665
-160.851, -241.730, 17.397, 37.438,  0.007,  0.973, 17.723
-160.521, -242.209, 17.460, 37.471,  0.006,  0.968, 17.780
-160.190, -242.689, 17.523, 37.504,  0.006,  0.964, 17.839
-159.856, -243.171, 17.587, 37.537,  0.005,  0.959, 17.897
-159.521, -243.654, 17.650, 37.570,  0.005,  0.955, 17.956
-159.183, -244.138, 17.713, 37.603,  0.003,  0.951, 18.014
-158.844, -244.623, 17.776, 37.636,  0.002,  0.948, 18.074
-158.504, -245.110, 17.838, 37.669,  0.002,  0.946, 18.133
-158.161, -245.598, 17.899, 37.702,  0.001,  0.944, 18.192
-157.818, -246.087, 17.959, 37.735,  0.001,  0.944, 18.252
-157.472, -246.578, 18.019, 37.768, -0.001,  0.945, 18.312
-157.126, -247.070, 18.077, 37.801, -0.002,  0.947, 18.372
-156.778, -247.564, 18.135, 37.834, -0.002,  0.950, 18.432
-156.429, -248.060, 18.192, 37.867, -0.003,  0.954, 18.493
-156.079, -248.557, 18.249, 37.900, -0.004,  0.959, 18.554
-155.728, -249.055, 18.306, 37.933, -0.005,  0.963, 18.614
-155.376, -249.555, 18.362, 37.966, -0.006,  0.969, 18.676
-155.023, -250.057, 18.419, 37.999, -0.006,  0.973, 18.736
-154.669, -250.561, 18.476, 38.032, -0.008,  0.978, 18.798
-154.315, -251.066, 18.533, 38.065, -0.008,  0.983, 18.860
-153.960, -251.574, 18.592, 38.098, -0.009,  0.987, 18.922
-153.604, -252.083, 18.651, 38.131, -0.010,  0.990, 18.984
-153.248, -252.595, 18.711, 38.164, -0.011,  0.986, 19.039
-152.892, -253.109, 18.772, 38.197, -0.012,  0.974, 19.088
-152.535, -253.625, 18.834, 38.230, -0.013,  0.897, 19.072
-152.179, -254.143, 18.895, 38.263, -0.014,  0.811, 19.047
-151.822, -254.664, 18.952, 38.296, -0.015,  0.730, 19.022
-151.465, -255.187, 18.999, 38.329, -0.015,  0.657, 18.997
-151.109, -255.711, 19.035, 38.362, -0.016,  0.596, 18.972
-150.753, -256.237, 19.055, 38.395, -0.017,  0.551, 18.946
-150.400, -256.764, 19.057, 38.428, -0.018,  0.523, 18.921
-150.048, -257.292, 19.040, 38.461, -0.019,  0.515, 18.896
-149.698, -257.820, 19.005, 38.494, -0.020,  0.525, 18.871
-149.351, -258.347, 18.953, 38.527, -0.020,  0.552, 18.846
-149.006, -258.874, 18.886, 38.560, -0.021,  0.594, 18.821
-148.665, -259.400, 18.808, 38.593, -0.022,  0.647, 18.796
-148.328, -259.925, 18.721, 38.626, -0.023,  0.709, 18.772
-147.994, -260.448, 18.630, 38.659, -0.024,  0.776, 18.747
-147.664, -260.971, 18.537, 38.692, -0.025,  0.844, 18.723
-147.338, -261.492, 18.446, 38.725, -0.025,  0.911, 18.698
-147.015, -262.012, 18.360, 38.758, -0.027,  0.974, 18.674
-146.697, -262.531, 18.282, 38.791, -0.027,  1.000, 18.650
-146.382, -263.051, 18.214, 38.824, -0.027,  1.000, 18.626
-146.070, -263.570, 18.156, 38.857, -0.029,  1.000, 18.643
-145.762, -264.089, 18.109, 38.890, -0.029,  1.000, 18.703
-145.458, -264.609, 18.071, 38.923, -0.030,  1.000, 18.763
-145.157, -265.130, 18.043, 38.956, -0.030,  1.000, 18.822
-144.859, -265.652, 18.022, 38.989, -0.030,  1.000, 18.882
-144.564, -266.176, 18.010, 39.022, -0.032,  1.000, 18.942
-144.273, -266.700, 18.004, 39.055, -0.032,  1.000, 19.001
-143.984, -267.227, 18.005, 39.088, -0.033,  1.000, 19.060
-143.699, -267.755, 18.013, 39.121, -0.033,  1.000, 19.120
-143.416, -268.286, 18.026, 39.154, -0.033,  1.000, 19.179
-143.137, -268.819, 18.044, 39.187, -0.034,  1.000, 19.239
-142.861, -269.354, 18.066, 39.220, -0.034,  1.000, 19.299
-142.588, -269.892, 18.093, 39.253, -0.035,  1.000, 19.334
-142.318, -270.432, 18.124, 39.286, -0.035,  1.000, 19.358
-142.051, -270.975, 18.158, 39.319, -0.035,  1.000, 19.331
-141.787, -271.521, 18.196, 39.352, -0.036,  1.000, 19.303
-141.526, -272.070, 18.237, 39.385, -0.036,  1.000, 19.274
-141.268, -272.622, 18.280, 39.418, -0.037,  1.000, 19.245
-141.013, -273.177, 18.326, 39.451, -0.037,  1.000, 19.216
-140.762, -273.735, 18.375, 39.484, -0.036,  1.000, 19.188
-140.513, -274.297, 18.425, 39.517, -0.037,  1.000, 19.159
